,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,def_cs_rate,defensive_solidity,def_attack_per_90,discipline_score
3813,0.0745089360061206,-0.026466041182531434,-0.2729481666591113,-0.9238460305316502,0.47379351816918885,-0.6311545591864736,4.32943111515142,4.190555822154772,-0.9326130520127012,0.6019034116507953,-1.5327116117474013,-0.48046619655960215,-0.6084485158687986,0.6046549409250057,-0.8217104606691974,4.000399528022221,0.6019034116507953,4.190555822154772,-0.9255367339364479
3375,0.23444884133554955,0.13346004031343298,0.6619805885043836,0.6456255536775689,0.47379351816918885,0.3558377819161465,-0.27122232191866164,-0.024552351942798166,0.5177732401470048,-0.1512533113389809,1.0583443537434174,2.214611244116562,2.6399222397855633,0.6046549409250057,-0.8149053484250494,-0.06498308231565858,-0.1512533113389809,-0.024552351942798166,0.38611046426757156
7328,-0.885130495970453,-0.8794051424943417,0.37580528544392927,0.16187125817593295,0.47379351816918885,0.6754238594977641,1.2992333711706543,1.2046026776553216,0.5443241573357515,-0.022481670977901175,0.3155375600776781,1.8624025004279934,1.0157368619583822,1.1498390223416235,-1.1321077241522155,0.48199566889343787,-0.022481670977901175,1.2046026776553216,0.41012160966285083
9980,-1.6848300226175976,-1.450569719265643,0.3441094474667948,0.18455677006387539,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,0.7125448021971343,-0.20553125480814935,-0.07229057755231622,-0.48046619655960215,0.31965741431816197,0.3320629002166969,-0.26132127849868847,-0.35486253800931594,-0.20553125480814935,-0.770581799164707,0.5622508311711097
5149,0.0745089360061206,-0.026466041182531434,1.0159217316349258,1.3147188806208598,0.47379351816918885,0.2571998136246986,0.35041864328905864,0.3485395524510265,0.3058791183921791,-0.10854435519530631,1.2659353531196325,2.2857383984964295,1.2477633445051224,0.6046549409250057,-0.0019180029466246903,0.08782627409302173,-0.10854435519530631,0.3485395524510265,0.4669232466490794
6099,-0.24537087465273727,-0.3310871487938922,1.0047202693514272,1.2404881497466047,0.47379351816918885,0.1378890540177246,-0.29498297332585166,-0.15053869622180072,0.806018340807753,-0.13601034953078636,1.5984763972684854,2.409191354691951,2.175869274692083,0.46835892057085127,2.4330439305934064,0.026194284898855637,-0.13601034953078636,-0.15053869622180072,0.7411221885008
9078,-1.5248901172881688,-1.3464908408317615,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-1.009964595191247,1.5285430143035552,0.31965741431816197,0.19576687986254243,-0.0019180029466246903,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
9517,-0.885130495970453,-0.8794051424943417,-0.34430134732776707,-0.4010355214821972,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,2.5093838770078776,1.388623493379938,-0.9275810620043267,-0.48046619655960215,-0.6084485158687986,-2.121265466158083,-0.164503586639279,1.3985546574059777,1.388623493379938,-0.770581799164707,2.1872102994446134
126,1.67390798930041,1.8012606044856332,1.0531292138127957,1.2873780633815335,0.47379351816918885,0.6734387813776104,-0.25022436423665934,0.1497705422880278,-0.5786866585819618,-0.215671054153286,1.9136370592562304,-0.48046619655960215,-0.6084485158687986,-0.21312118119992085,2.4330439305934064,-0.3360085896715171,-0.215671054153286,0.1497705422880278,-0.44543026351887716
6031,-0.24537087465273727,-0.3310871487938922,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,0.6306980781073963,-0.48046619655960215,-0.6084485158687986,0.19576687986254243,-0.164503586639279,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
3894,0.0745089360061206,-0.026466041182531434,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-0.6774249832720763,-0.48046619655960215,-0.6084485158687986,-0.21312118119992085,-0.0019180029466246903,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
4476,0.3943887466649785,0.29846314026958676,1.2022008721074093,1.6004825352341292,0.47379351816918885,1.0960098469633366,0.6428019529612911,0.9700808227178933,-0.0451760146518515,-0.18441253488320733,1.4859906910757437,2.230336645495075,0.31965741431816197,0.3320629002166969,-0.0019180029466246903,-0.20968713580826467,-0.18441253488320733,0.9700808227178933,0.11777538429561095
7277,-0.7251905906410241,-0.7499411717595132,-0.03686316070559083,-0.28209352082768546,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,1.4759307047709296,0.3181139702006901,1.1708300496534394,-0.48046619655960215,-0.6084485158687986,0.059470859508388,-0.0019180029466246903,0.9649138456366043,0.3181139702006901,-0.770581799164707,1.2526137956254855
3543,0.8742084626532654,0.8239345508991841,1.0559565694094961,1.3381811603202605,0.47379351816918885,0.7901643141059436,-0.15819226580967333,0.27118316866653813,-0.2315345875968088,-0.20675975583193587,0.9206729940668432,-0.48046619655960215,-0.6084485158687986,0.059470859508388,1.0208791799704295,-0.3120332563284991,-0.20675975583193587,0.27118316866653813,-0.2122691309460966
